"number","title","pageid","namespace","length","touched"
"13407","American_Humanist_Association","65225244","Category","193","20200904173028"
"13408","Paintings_by_Alfred_Stevens","65242231","Category","231","20220519133838"
"13409","Paintings_by_Philips_Wouwerman","65243113","Category","238","20221006115504"
"13410","Germanization","65249672","Category","111","20200907101650"
"13411","Architectural_history_stubs","65250710","Category","288","20220603183151"
"13412","Secret_space_vehicles","65267483","Category","249","20201014132235"
"13413","Philosophy_of_sport","65277037","Category","82","20220913235008"
"13414","Philosophers_of_sport","65277041","Category","67","20200910115952"
"13415","Lists_of_scientists_by_religion","65298927","Category","124","20210715125852"
"13416","Lists_of_Christian_scientists","65298981","Category","126","20210413002231"
"13417","Enlightened_absolutism","65319210","Category","102","20201106115810"
"13418","Data_anonymization_techniques","65319935","Category","164","20200920040216"
"13419","Cameralism","65327948","Category","158","20220903080013"
"13420","Paintings_by_Gaspar_de_Crayer","65329690","Category","289","20210322000157"
"13421","Translators_of_Immanuel_Kant","65342246","Category","109","20211009173444"
"13422","Statues_of_Alexander_Hamilton","65346770","Category","100","20210401205854"
"13423","Ibn_Arabi","65349538","Category","420","20221008124259"
"13424","Rhythm_games","65358374","Category","88","20210517111530"
"13425","Beauty_pageants_by_decade","65376400","Category","98","20200921063855"
"13426","Shadow_libraries","65400601","Category","165","20220921223431"
"13427","Russian_nihilists","65403454","Category","125","20220924141410"
"13428","2020–2021_Thai_protests","65408092","Category","592","20220730144235"
"13429","Vegan_schools","65416871","Category","58","20211113210049"
"13430","Universal_Negro_Improvement_Association_and_African_Communities_League","65420159","Category","180","20201009231518"
"13431","Pacifism_in_Portugal","65435061","Category","148","20200927183319"
"13432","Phoenician_art","65439971","Category","208","20210423124737"
"13433","Geographic_information_scientists","65451510","Category","202","20210512181738"
"13434","Religious_concepts_related_with_Adam_and_Eve","65493162","Category","71","20220405205955"
"13435","Old_Testament_pseudepigrapha_related_with_Adam_and_Eve","65493278","Category","160","20210205174314"
"13436","Old_Testament_apocrypha_related_with_Adam_and_Eve","65493317","Category","150","20210205171941"
"13437","New_Testament_apocrypha_related_with_Adam_and_Eve","65493349","Category","150","20210205174633"
"13438","Apocrypha_related_with_Adam_and_Eve","65493391","Category","99","20210205173548"
"13439","Anarchism_book_stubs","65498984","Category","219","20210525030546"
"13440","Indo-European_grammars","65505734","Category","80","20201006004848"
"13441","Uralic_grammars","65506193","Category","73","20201006004802"
"13442","Turkic_grammars","65506217","Category","73","20201006004726"
"13443","Afroasiatic_grammars","65506246","Category","78","20201006004702"
"13444","Dravidian_grammars","65506281","Category","76","20201006004636"
"13445","Austronesian_grammars","65506303","Category","79","20201006004542"
"13446","Sino-Tibetan_grammars","65506332","Category","79","20201006004508"
"13447","Native_American_grammars","65506356","Category","98","20201111163535"
"13448","Niger-Congo_grammars","65506405","Category","80","20201006004320"
"13449","Northwest_Caucasian_grammars","65506447","Category","86","20201006004243"
"13450","Kartvelian_grammars","65506461","Category","77","20201006004210"
"13451","Neo-expressionism","65507291","Category","112","20201006204330"
"13452","Types_of_year","65516526","Category","144","20210605022318"
"13453","Latter_Day_Saint_philosophers","65517703","Category","110","20201224113937"
"13454","Works_by_Emil_Cioran","65518973","Category","173","20201007090454"
"13455","Egyptian_nationalist_parties","65524083","Category","297","20201007211648"
"13456","Works_about_abuse","65563591","Category","18","20201012162253"
"13457","Vandalized_works_of_art_by_country","65575849","Category","177","20210705130535"
"13458","History_of_Ismailism","65601038","Category","67","20220109085002"
"13459","Theories_of_constitutional_interpretation","65601624","Category","217","20201016214113"
"13460","Researchers_of_Persian_literature","65607743","Category","80","20201017170102"
"13461","Ancient_Persian_mystical_literature","65608667","Category","62","20201017190213"
"13462","Derivative_works","65621930","Category","114","20201019114858"
"13463","Films_about_Islamic_terrorism","65624373","Category","85","20201019171842"
"13464","Police_corruption","65638459","Category","78","20201021061709"
"13465","Anti-money_laundering_organizations","65645304","Category","220","20201021214925"
"13466","Financial_oversight_and_watchdog_organizations","65645311","Category","106","20201021214526"
"13467","Mystical_books","65645593","Category","96","20201021223820"
"13468","Historians_of_carlism","65668247","Category","53","20201024164731"
"13469","Client_state","65670228","Category","87","20211004222358"
"13470","Women's_clothing","65673126","Category","165","20221029192605"
"13471","Institutional_Revolutionary_Party_breakaway_groups","65704831","Category","163","20201028205844"
"13472","Centre-right_politics_by_country","65708462","Category","127","20201029234637"
"13473","Centre-right_politics","65708474","Category","193","20210906074423"
"13474","Deltiologists","65710917","Category","147","20210112180030"
"13475","Biology_and_natural_history_in_the_Dutch_Republic","65725675","Category","461","20211129192922"
"13476","Power_(international_relations)","65726593","Category","186","20211128070020"
"13477","Lemmas_in_set_theory","65738211","Category","77","20210221004104"
"13478","Anarchism_in_Portugal","65752172","Category","75","20201103174157"
"13479","Druze_theology","65755671","Category","55","20201104035113"
"13480","Republic","65757741","Category","79","20211004232805"
"13481","Names_of_units_of_time","65780179","Category","45","20201107075409"
"13482","Works_about_Ali_Shariati","65781670","Category","159","20220512212103"
"13483","Adult_movie_theaters","65782714","Category","64","20211010074802"
"13484","Armenian_irredentism","65796210","Category","86","20211004235348"
"13485","Kurdish_irredentism","65796226","Category","69","20220903021036"
"13486","Turkish_irredentism","65799866","Category","57","20201109222106"
"13487","Azerbaijani_irredentism","65800714","Category","243","20201207135223"
"13488","Thames_school_of_chartmakers","65802343","Category","29","20201110020617"
"13489","Software_obfuscation","65809560","Category","77","20201110211709"
"13490","Persecution_of_intellectuals","65811556","Category","618","20201123161825"
"13491","Buddhism_in_China_by_city","65812724","Category","171","20201111063450"
"13492","Militarized_anarchist_formations","65825729","Category","155","20201112192236"
"13493","Anarchism_in_Andorra","65826395","Category","72","20210115192913"
"13494","Anarchism_in_Azerbaijan","65826435","Category","72","20210115193827"
"13495","Anarchism_in_Belarus","65826463","Category","72","20210115194142"
"13496","Persecution_of_Turkish_people","65868198","Category","130","20220205041638"
"13497","Székely_symbols","65873453","Category","56","20221031090501"
"13498","Neoconservative_parties","65882564","Category","129","20210506024542"
"13499","Greedy_algorithms","65884110","Category","54","20201119173333"
"13500","Armenian_national_liberation_movement","65887148","Category","186","20201120212926"
"13501","Psychoneuroimmunology","65895872","Category","147","20211128130926"
"13502","Yoga_as_therapy","65909571","Category","247","20211129194743"
"13503","Finnish_irredentism","65910225","Category","99","20211005004326"
"13504","German_irredentism","65911385","Category","86","20211005004941"
"13505","Chinese_irredentism","65911690","Category","91","20211005003658"
"13506","French_irredentism","65911722","Category","96","20211004223654"
"13507","Irish_irredentism","65911815","Category","84","20211005005216"
"13508","Korean_irredentism","65911876","Category","103","20220903020135"
"13509","Spanish_irredentism","65911949","Category","103","20211005010320"
"13510","Greek_irredentism","65911971","Category","76","20211005005003"
"13511","Hungarian_irredentism","65911976","Category","107","20220903015857"
"13512","Moroccan_irredentism","65912058","Category","107","20201123000906"
"13513","Bolivian_irredentism","65912086","Category","85","20211005003525"
"13514","Mexican_irredentism","65912118","Category","104","20211009025102"
"13515","Assyrian_irredentism","65918949","Category","112","20211004235409"
"13516","Quasicrystals","65924319","Category","120","20201124053426"
"13517","Artificial_intelligence_ethicists","65958658","Category","198","20201128114039"
"13518","Signers_of_the_Declaration_of_Dependence","65964411","Category","742","20201130102028"
"13519","Copyright_infringement_of_fictional_characters","65971074","Category","251","20201129211547"
"13520","Works_about_corruption","65979671","Category","94","20201130204442"
"13521","Spirit_possession","65984340","Category","109","20210810013340"
"13522","Impunity","66000693","Category","185","20201210182554"
"13523","Iranian_Science_and_Culture_Hall_of_Fame_recipients_in_Philosophy","66018542","Category","96","20201205092612"
"13524","Philosophy_in_Iran","66018561","Category","63","20211005005951"
"13525","Translators_of_Rabindranath_Tagore","66020229","Category","106","20210523194249"
"13526","Multiculturalism_in_Africa","66051825","Category","66","20201208194137"
"13527","Legally_Blonde_(franchise)","66057971","Category","1118","20220905202001"
"13528","Padanian_independence_activists","66058652","Category","77","20210226102029"
"13529","Suffrage_organisations_in_the_United_Kingdom","66059691","Category","223","20201213201411"
"13530","Suffrage_organizations_in_Canada","66059744","Category","187","20201212170327"
"13531","Belarusian_Social_Democratic_Party_(Assembly)","66060234","Category","316","20211224172146"
"13532","Hong_Kong_independence_activists","66060370","Category","128","20221024021518"
"13533","Hindu_nationalists","66075358","Category","65","20220620054803"
"13534","Semioticians_from_the_Russian_Empire","66075510","Category","111","20221003075418"
"13535","Social_networking_mobile_apps","66075588","Category","104","20221113083149"
"13536","Anarchism_in_Educador","66076154","Category","89","20201211211616"
"13537","Essays_about_film","66079107","Category","88","20221115121119"
"13538","Indian_independence_activists_from_Nagaland","66092136","Category","104","20210226102041"
"13539","Icelandic_independence_activists","66093930","Category","70","20201213155620"
"13540","Films_about_interpreting_and_translation","66095860","Category","136","20201213202202"
"13541","Interpreting_and_translation_in_fiction","66095885","Category","110","20201213202618"
"13542","Philosophers_of_medicine","66098577","Category","70","20201214033302"
"13543","Alt-right_events","66099377","Category","59","20201214060124"
"13544","Alt-right_websites","66099429","Category","149","20221022125230"
"13545","Alt-right_organizations","66099493","Category","150","20210202163458"
"13546","Koch_network","66106155","Category","306","20211211000925"
"13547","Alt-right_activists","66110034","Category","129","20210422032240"
"13548","Sandman","66111682","Category","395","20201215154607"
"13549","Black_feminist_organizations","66115228","Category","109","20201215225218"
"13550","Kallikantzaros","66115762","Category","976","20210523000657"
"13551","Militant_Hindu_groups","66118839","Category","237","20220224040633"
"13552","Hindu_paramilitary_organizations","66118998","Category","206","20220521094922"
"13553","Ancient_Egyptian_race_controversy","66119136","Category","712","20210120054534"
"13554","Works_about_Jonestown","66130771","Category","403","20201217164346"
"13555","21st-century_Romanian_philosophers","66137129","Category","211","20201218095517"
"13556","Makeup","66146084","Category","35","20201219141009"
"13557","People_of_the_Haskalah","66148302","Category","153","20210919055958"
"13558","Modern_paganism-related_lists","66156461","Category","100","20221114080851"
"13559","Gothic_video_games","66176709","Category","195","20201222211153"
"13560","Semaphore","66182393","Category","205","20210605190331"
"13561","Gaucho_culture","66190732","Category","356","20201224161244"
"13562","Liberalism_in_Georgia","66197401","Category","130","20210526023545"
"13563","LGBT_designers","66203264","Category","272","20220214112957"
"13564","Hungarian_national_conservatives","66205280","Category","132","20210406202648"
"13565","Moscow_School_of_Comparative_Linguistics","66205461","Category","208","20201227001858"
"13566","Humanist_parties","66213997","Category","85","20201227190519"
"13567","Members_of_La_Cámpora","66216601","Category","71","20201228012656"
"13568","Aromanian_nationalism","66219831","Category","274","20220815101703"
"13569","Friedrich_Engels","66225974","Category","422","20221011191142"
"13570","Anarchism_in_Finland","66231339","Category","72","20210115194653"
"13571","Retro-style_video_games","66255016","Category","216","20220904211602"
"13572","Modern_pagan_philosophers","66257767","Category","84","20221114075812"
"13573","Human_rights_organizations_based_in_East_Timor","66273906","Category","292","20220417040358"
"13574","Academics_by_city","66276773","Category","91","20210103144605"
"13575","Haunted_dolls","66281168","Category","274","20210103235518"
"13576","Kadō","66283299","Category","87","20210914191320"
"13577","Sujud","66293372","Category","115","20210216021403"
"13578","Anarchism_in_Slovakia","66297730","Category","72","20210115195257"
"13579","Children_of_Thomas_Jefferson","66300026","Category","258","20210415010256"
"13580","Criticism_of_rationalism","66312039","Category","99","20210107090737"
"13581","Philosophy_of_Friedrich_Nietzsche","66312070","Category","173","20210602032911"
"13582","Rulers_who_spontaneously_resigned_their_commission","66314740","Category","68","20210109014912"
"13583","1950_in_philosophy","66318866","Category","82","20210108002614"
"13584","1950s_in_philosophy","66318870","Category","58","20210108002542"
"13585","1938_in_philosophy","66318873","Category","82","20210108002703"
"13586","1930s_in_philosophy","66318879","Category","58","20210108002635"
"13587","1929_in_philosophy","66319000","Category","82","20210108004227"
"13588","1920s_in_philosophy","66319006","Category","58","20210108004220"
"13589","January_6_United_States_Capitol_attack","66319281","Category","1731","20221112162543"
"13590","Sudoku_video_games","66322361","Category","145","20210108115521"
"13591","Sufism_in_Algeria","66330899","Category","108","20210109105357"
"13592","Hymns_by_Thomas_Aquinas","66331609","Category","97","20210109130014"
"13593","Songs_about_cowboys_and_cowgirls","66334226","Category","86","20220320224627"
"13594","Anarchism_in_Panama","66343012","Category","72","20210115195141"
"13595","Anarchism_in_Costa_Rica","66343674","Category","72","20210115194310"
"13596","Anarchism_in_Nicaragua","66345526","Category","72","20210115195054"
"13597","Anarchism_in_the_Dominican_Republic","66346089","Category","72","20210115194413"
"13598","Turkish_Cypriot_nationalism","66349490","Category","110","20210111130906"
"13599","Conditionals_in_linguistics","66354145","Category","62","20210111220637"
"13600","Codicology","66356187","Category","170","20210122045916"
"13601","Codicologists","66356195","Category","51","20210112041837"
"13602","Hoxhaist_organizations","66362586","Category","210","20210127020139"
"13603","Stalinist_organizations","66364791","Category","138","20210113000943"
"13604","Works_about_Al-Farabi","66369333","Category","100","20220420131829"
"13605","War_in_Heaven","66374734","Category","812","20220218011056"
"13606","Confucian_educational_institutions","66384939","Category","154","20210305161318"
"13607","Eusebius","66389298","Category","812","20210222205751"
"13608","19th-century_Danish_philosophers","66389714","Category","205","20210115100640"
"13609","Zelenaši","66389900","Category","122","20210115104440"
"13610","Longest-duration_things","66397059","Category","34","20210116033013"
"13611","Films_about_consumerism","66407178","Category","125","20210117012457"
"13612","Airship_designers","66418927","Category","59","20210118052727"
"13613","Inheritances_in_fiction","66419594","Category","373","20211008074838"
"13614","Railway_signal_stations_in_Taiwan","66439501","Category","109","20210204040545"
"13615","Works_about_fashion","66443118","Category","76","20210120141005"
"13616","Communal_eating","66447354","Category","60","20210120210731"
"13617","Buddhist_organizations_based_in_China","66452111","Category","235","20210121105042"
"13618","Empathy","66452515","Category","448","20210929193554"
"13619","Land_registration","66471240","Category","103","20210512050510"
"13620","Jasic_incident","66481209","Category","508","20210916011139"
"13621","Estonian_literary_scholars","66483078","Category","96","20210124075453"
"13622","Works_about_the_Quran","66483857","Category","140","20220525153742"
"13623","Boogaloo_movement","66489471","Category","607","20221108223457"
"13624","Frequency","66501513","Category","323","20220510063034"
"13625","Anarchism_in_Bosnia_and_Herzegovina","66508962","Category","220","20210321052531"
"13626","Quotations_from_philosophy","66520614","Category","167","20210912082528"
"13627","Insignia_of_regiments_of_Indian_Army","66527103","Category","221","20210220131257"
"13628","Revelation_in_Mormonism","66527195","Category","120","20210629002900"
"13629","Earthquake_myths","66529157","Category","92","20210829030618"
"13630","Water_in_mythology","66537639","Category","64","20210129034324"
"13631","Objects_in_folklore","66540049","Category","51","20210129112149"
"13632","Mysticism_scholars","66570348","Category","62","20210201032002"
"13633","Spatial_planning","66576552","Category","116","20210201223413"
"13634","Views_of_Judaism_by_individual","66584972","Category","68","20210202080908"
"13635","Everyday_life","66598778","Category","136","20211107040143"
"13636","Works_about_everyday_life","66598788","Category","70","20210203050636"
"13637","Dependency_grammar","66600240","Category","81","20210203100214"
"13638","Fictional_victims_of_sexual_assault","66613088","Category","356","20220808144159"
"13639","Anarchism_in_Mongolia","66615974","Category","162","20210204170436"
"13640","Jewish_apocrypha","66617660","Category","705","20211225221723"
"13641","Childfree","66628604","Category","326","20220513125751"
"13642","Confucian_temples_by_country","66636566","Category","161","20210703164258"
"13643","Israeli_irredentism","66645610","Category","120","20220903021616"
"13644","Romanian_irredentism","66645621","Category","70","20210209002346"
"13645","Macedonian_irredentism","66645836","Category","96","20210209002340"
"13646","Moldovan_irredentism","66645853","Category","226","20211229051848"
"13647","Philippine_irredentism","66645929","Category","72","20210210071755"
"13648","Nepalese_irredentism","66646017","Category","92","20210209002312"
"13649","Obscenity_controversies_in_comics","66646927","Category","187","20211011023839"
"13650","Anarchism_in_Indonesia","66649238","Category","166","20210207002058"
"13651","Eritrean_human_rights_organisations","66652847","Category","39","20210207034522"
"13652","Romanticist_Science","66659535","Category","64","20210209000518"
"13653","Anarchism_in_East_Timor","66687814","Category","170","20210209153159"
"13654","Right_to_a_healthy_environment","66707062","Category","56","20210210232653"
"13655","United_Progressive_Alliance","66707397","Category","205","20210218212824"
"13656","Anarchism_in_Armenia","66715315","Category","116","20210211183352"
"13657","Conservative_liberalism","66743016","Category","416","20211230213440"
"13658","Conservative_liberals","66743086","Category","81","20210213124825"
"13659","Mix_networks","66743782","Category","242","20210215004957"
"13660","21st-century_Portuguese_philosophers","66748351","Category","217","20210213195729"
"13661","Feminist_ethicists","66749064","Category","96","20210213212628"
"13662","Portuguese_ethicists","66749106","Category","137","20210213213032"
"13663","Hindu_philosophers_and_theologians","66764232","Category","317","20221122000423"
"13664","Strategy_games","66773253","Category","99","20210216043234"
"13665","Taoism_templates","66777041","Category","229","20210530174641"
"13666","New_Testament_apocrypha_stubs","66779512","Category","176","20210216194757"
"13667","Interactivity","66783362","Category","152","20210217012054"
"13668","Anarchism_in_Malaysia","66797260","Category","176","20220725063746"
"13669","Anarchism_in_El_Salvador","66812737","Category","72","20210218212153"
"13670","Hero_(title)","66819525","Category","62","20210219073135"
"13671","Anarchism_in_Guatemala","66822491","Category","72","20210219151655"
"13672","Philippine_nationalism","66830840","Category","287","20210605134213"
"13673","Pakistan_People's_Party_breakaway_groups","66839096","Category","84","20220716044502"
"13674","Nanopunk","66843976","Category","212","20210327112751"
"13675","Anarchism_in_the_Philippines","66847732","Category","72","20210221190347"
"13676","Bibliomancy","66856135","Category","100","20210222130010"
"13677","Five_Star_Movement_breakaway_groups","66885860","Category","133","20210224130905"
"13678","Trumpism","66898682","Category","1670","20220907153012"
"13679","Former_alt-rightists","66899885","Category","186","20220908234431"
"13680","Anarchism_in_Hong_Kong","66911400","Category","105","20210226115757"
"13681","Japanese_philosophy_books","66922420","Category","83","20210227164344"
"13682","Deobandi_Sufis","66924516","Category","77","20211004222646"
"13683","Fungi_in_folklore","66929655","Category","113","20210228042713"
"13684","Fake_news_by_country","66934766","Category","153","20210228170544"
"13685","Fake_news_websites","66934794","Category","165","20221021023357"
"13686","Nasheeds","66938858","Category","153","20210228235142"
"13687","Reactionary","66976129","Category","387","20211208111448"
"13688","Proto-feminists","66976993","Category","101","20220808154246"
"13689","Works_by_Friedrich_Wilhelm_Joseph_Schelling","66978007","Category","284","20210303143605"
"13690","Anarchism_in_Hungary","66978089","Category","114","20210404162716"
"13691","Anarchism_in_Bangladesh","66994166","Category","89","20210304205305"
"13692","Stereotypes_of_Arab_people","67002271","Category","994","20210331115404"
"13693","Avatars_of_Vishnu","67004700","Category","102","20220706115718"
"13694","Madhva_tradition","67022258","Category","91","20210306151652"
"13695","Dvaita_Vedanta","67022479","Category","111","20210615035507"
"13696","Haridasa","67028961","Category","175","20220306062305"
"13697","Communication_with_dead_people","67029852","Category","45","20210307122550"
"13698","Iranian_irredentism","67029904","Category","95","20220903015918"
"13699","Abdel-Wahed_El-Wakil_buildings","67030204","Category","197","20210605125135"
"13700","Irredentism_in_the_United_States","67049034","Category","108","20220903020055"
"13701","Radicals","67056221","Category","1415","20210310053105"
"13702","Radicalization","67067694","Category","50","20210311133241"
"13703","Government_by_algorithm_in_fiction","67069915","Category","285","20221025035542"
"13704","Skin_care_brands","67073203","Category","229","20210312010127"
"13705","Ferdinand_Lassalle","67076760","Category","322","20220713220932"
"13706","Radio_frequency_propagation_model","67096801","Category","137","20210314130412"
"13707",".NET_implementations","67096998","Category","122","20210314130849"
"13708","Manuscripts_by_works_contained","67098240","Category","124","20210314194851"
"13709","Shōwa_Statism","67104977","Category","343","20221017203527"
"13710","IRL_streamers","67116520","Category","122","20210316075706"
"13711","Population_decline","67127531","Category","140","20210519112958"
"13712","Reproductive_coercion","67130267","Category","131","20210317161554"
"13713","Hope","67146947","Category","61","20210319035537"
"13714","Future_Movement","67150237","Category","157","20210321151426"
"13715","Anti-clerical_parties","67163031","Category","90","20210320201640"
"13716","Anti-clericalism_in_Mexico","67163313","Category","76","20210320205042"
"13717","Cultural_depictions_of_Thomas_Carlyle","67163801","Category","289","20210507131545"
"13718","Collaborative_non-fiction","67166479","Category","108","20210321053633"
"13719","Obscenity_controversies_in_theatre","67168407","Category","149","20210321113426"
"13720","Anarchism_in_Syria","67168829","Category","122","20210321171611"
"13721","Taxes_promoting_marriage_and_reproduction","67168881","Category","122","20210321124403"
"13722","Flags_by_colour","67172552","Category","81","20221016154050"
"13723","Martial_arts_(genre)","67183792","Category","45","20210514021151"
"13724","Posthumous_executions","67184734","Category","93","20211005010002"
"13725","Anarchism_in_Tunisia","67188718","Category","173","20210915114525"
"13726","Irreligion_in_Bangladesh","67193998","Category","151","20220512214618"
"13727","Twelve_nidānas","67196451","Category","65","20210417115122"
"13728","Yogacara_shastras","67204021","Category","21","20210324221824"
"13729","Cultural_depictions_of_Thomas_More","67212610","Category","312","20210325185630"
"13730","Anarchism_in_Morocco","67219002","Category","89","20210326140958"
"13731","Christian_liturgical_languages","67226891","Category","82","20210329215843"
"13732","Spanish_literature_academics","67228794","Category","128","20210327165827"
"13733","Spheres_of_influence","67232909","Category","200","20220419055022"
"13734","Works_by_Porphyry_(philosopher)","67244041","Category","150","20210920055430"
"13735","Eighteen_dhātus","67247250","Category","44","20210417115020"
"13736","Philosophers_of_linguistics","67247326","Category","75","20220511120459"
"13737","Art_controversies","67263571","Category","169","20210331175825"
"13738","Painting_controversies","67263586","Category","165","20210331143132"
"13739","Photography_controversies","67263594","Category","170","20210331235215"
"13740","Obscenity_controversies_in_photography","67263625","Category","218","20210331145825"
"13741","Sculpture_controversies","67263736","Category","158","20221003181606"
"13742","Obscenity_controversies_in_painting","67263881","Category","159","20210331145448"
"13743","Obscenity_controversies_in_sculpture","67264066","Category","209","20210331151409"
"13744","Race-related_controversies_in_art","67264385","Category","87","20210331154153"
"13745","Obscenity_controversies_in_stand-up_comedy","67265340","Category","223","20210331172005"
"13746","Religious_controversies_in_art","67265518","Category","167","20210331174219"
"13747","Obscenity_controversies_in_television","67267017","Category","828","20210802162527"
"13748","Obscenity_controversies_in_animation","67267758","Category","155","20210331222104"
"13749","Milestones","67284948","Category","92","20210402212351"
"13750","Kilometre-zero_markers","67285533","Category","188","20211031131226"
"13751","Obscenity_controversies_in_radio","67294098","Category","101","20210403235936"
"13752","Domestic_workers'_unions","67294239","Category","64","20210404003214"
"13753","Works_about_villains","67314135","Category","91","20210405232552"
"13754","Unofficial_film_adaptations","67330012","Category","272","20210407172648"
"13755","Noam_(political_party)_politicians","67343459","Category","201","20210408194444"
"13756","Chinese_literature_academics","67350289","Category","139","20210409141154"
"13757","Janata_Party_(Secular)","67352584","Category","522","20210409183313"
"13758","Students_of_Plato","67353705","Category","55","20210409211043"
"13759","Works_about_David_Hume","67356151","Category","61","20210410042945"
"13760","Philosophy_of_Aristotle","67357264","Category","200","20210410094650"
"13761","Sri_Lankan_nationalists","67359136","Category","175","20210410143926"
"13762","Sri_Lankan_Tamil_nationalism","67369202","Category","169","20210411162029"
"13763","Buddhist_stages_of_enlightenment","67370591","Category","44","20210417101155"
"13764","Police_raids_to_LGBT_venues","67371038","Category","78","20220724210907"
"13765","Guna","67372250","Category","116","20210411224607"
"13766","Satanism_and_Nazism","67386176","Category","255","20221013104900"
"13767","Ethics_essays","67398656","Category","68","20210414193743"
"13768","National_Bolshevik_parties","67400518","Category","98","20210415003101"
"13769","Filiki_Eteria","67415931","Category","349","20210416181116"
"13770","Poems_by_form","67419732","Category","50","20220704060711"
"13771","Austrian_philosophical_novels","67443372","Category","85","20210419180104"
"13772","Dvaitin_philosophers","67458111","Category","260","20220212171501"
"13773","Madhvacharya","67458315","Category","324","20220713231254"
"13774","Seership_in_Mormonism","67467234","Category","95","20210519014422"
"13775","Works_about_the_Black_Panther_Party","67470258","Category","134","20211102231739"
"13776","Rule_by_a_subset_of_population","67473561","Category","214","20220817094956"
"13777","19th-century_Chinese_philosophers","67476805","Category","247","20210814084020"
"13778","18th-century_Chinese_philosophers","67476806","Category","247","20210814084007"
"13779","17th-century_Chinese_philosophers","67476809","Category","208","20210423051707"
"13780","16th-century_Chinese_philosophers","67476812","Category","208","20210423051719"
"13781","15th-century_Chinese_philosophers","67476815","Category","208","20210423051732"
"13782","14th-century_Chinese_philosophers","67476819","Category","208","20210423051747"
"13783","13th-century_Chinese_philosophers","67476830","Category","208","20210423051857"
"13784","12th-century_Chinese_philosophers","67476833","Category","208","20210423051907"
"13785","11th-century_Chinese_philosophers","67476835","Category","208","20210423051917"
"13786","10th-century_Chinese_philosophers","67476837","Category","208","20210423051931"
"13787","9th-century_Chinese_philosophers","67476840","Category","206","20210423051942"
"13788","8th-century_Chinese_philosophers","67476841","Category","206","20210423051953"
"13789","7th-century_Chinese_philosophers","67476843","Category","206","20210423052004"
"13790","6th-century_Chinese_philosophers","67476847","Category","191","20210502152248"
"13791","5th-century_Chinese_philosophers","67476851","Category","191","20210502152231"
"13792","4th-century_Chinese_philosophers","67476855","Category","191","20210502152218"
"13793","3rd-century_Chinese_philosophers","67476859","Category","191","20210502152137"
"13794","2nd-century_Chinese_philosophers","67476860","Category","191","20210502152110"
"13795","1st-century_Chinese_philosophers","67476864","Category","191","20210502152056"
"13796","1st-century_BC_Chinese_philosophers","67477104","Category","201","20210502152044"
"13797","2nd-century_BC_Chinese_philosophers","67477105","Category","201","20210502152030"
"13798","3rd-century_BC_Chinese_philosophers","67477107","Category","201","20210502152022"
"13799","4th-century_BC_Chinese_philosophers","67477108","Category","201","20210502151859"
"13800","5th-century_BC_Chinese_philosophers","67477110","Category","201","20210502152812"
"13801","6th-century_BC_Chinese_philosophers","67477112","Category","201","20210502151731"
"13802","19th-century_Korean_philosophers","67477265","Category","205","20210423065710"
"13803","18th-century_Korean_philosophers","67477267","Category","205","20210423065726"
"13804","17th-century_Korean_philosophers","67477268","Category","205","20210423065743"
"13805","16th-century_Korean_philosophers","67477270","Category","205","20210423065757"
"13806","15th-century_Korean_philosophers","67477273","Category","205","20210423065810"
"13807","14th-century_Korean_philosophers","67477274","Category","205","20210423065831"
"13808","13th-century_Korean_philosophers","67477279","Category","205","20210423065916"
"13809","12th-century_Korean_philosophers","67477281","Category","205","20210423065927"
"13810","11th-century_Korean_philosophers","67477284","Category","205","20210423065940"
"13811","8th-century_Korean_philosophers","67477327","Category","203","20220711174359"
"13812","9th-century_Korean_philosophers","67477332","Category","203","20210423070825"
"13813","10th-century_Korean_philosophers","67477337","Category","205","20210423070901"
"13814","7th-century_Korean_philosophers","67477456","Category","203","20220711175541"
"13815","14th-century_philosophers_by_nationality","67477510","Category","254","20210423075741"
"13816","13th-century_philosophers_by_nationality","67477514","Category","254","20210423075816"
"13817","12th-century_philosophers_by_nationality","67477517","Category","254","20210423075847"
"13818","11th-century_philosophers_by_nationality","67481385","Category","254","20210423171054"
"13819","10th-century_philosophers_by_nationality","67481394","Category","254","20210423171300"
"13820","9th-century_philosophers_by_nationality","67481395","Category","252","20210423171316"
"13821","8th-century_philosophers_by_nationality","67481397","Category","252","20210423171328"
"13822","7th-century_philosophers_by_nationality","67481399","Category","252","20210423171343"
"13823","14th-century_Italian_philosophers","67481465","Category","210","20210423173913"
"13824","13th-century_Italian_philosophers","67481470","Category","210","20210423173903"
"13825","12th-century_Italian_philosophers","67481471","Category","210","20210423173855"
"13826","11th-century_Italian_philosophers","67481475","Category","210","20210423173848"
"13827","18th-century_Spanish_philosophers","67481630","Category","193","20220619201339"
"13828","19th-century_Spanish_philosophers","67481631","Category","193","20220619201349"
"13829","Buddhist_texts_by_country","67486371","Category","29","20210424064754"
"13830","Time_in_Kiribati","67487385","Category","102","20211005010539"
"13831","Time_in_Solomon_Islands","67487525","Category","127","20211005010608"
"13832","Time_in_Palau","67487559","Category","93","20211005010559"
"13833","Dutch_agrarianists","67488645","Category","482","20210424143846"
"13834","Time_in_Nauru","67489461","Category","93","20211005010553"
"13835","16th-century_German_philosophers","67492639","Category","192","20210424234742"
"13836","15th-century_German_philosophers","67492641","Category","192","20210424234755"
