"number","title","pageid","namespace","length","touched"
"34107","Mass_shootings_by_year","59017942","Category","88","20200414044930"
"34108","Mass_murder_in_Australia","59021872","Category","159","20190424001722"
"34109","Estriol_esters","59024474","Category","115","20181111093236"
"34110","Deaths_from_cancer_in_Azerbaijan","59025060","Category","103","20181111113902"
"34111","Disease-related_deaths_in_Azerbaijan","59025072","Category","91","20181111114134"
"34112","Funerals_in_Iran","59030460","Category","135","20210926134002"
"34113","Films_about_tuberculosis","59033553","Category","343","20210804172052"
"34114","Works_about_plastic_surgery","59033582","Category","63","20220602222531"
"34115","Food_and_drink_in_Eswatini","59033808","Category","166","20191221180100"
"34116","Emergency_services_in_Croatia","59033894","Category","116","20200502035141"
"34117","Emergency_services_in_Albania","59033940","Category","106","20220903074333"
"34118","Emergency_services_in_Algeria","59033963","Category","116","20200502035131"
"34119","Emergency_services_in_Belgium","59034014","Category","117","20200502035137"
"34120","Emergency_services_in_Cyprus","59034072","Category","115","20200502035142"
"34121","Emergency_services_in_Denmark","59034087","Category","116","20200502035143"
"34122","Divisions_of_the_American_Psychological_Association","59034330","Category","183","20181112145417"
"34123","Emergency_services_in_the_Isle_of_Man","59034514","Category","191","20200502035243"
"34124","Emergency_services_in_Lebanon","59034546","Category","213","20200502035200"
"34125","Emergency_services_in_Malaysia","59034567","Category","217","20200502035202"
"34126","Emergency_services_in_the_Philippines","59034613","Category","195","20200502035248"
"34127","Emergency_services_in_Mozambique","59034628","Category","159","20200502035206"
"34128","Emergency_services_in_Romania","59034696","Category","223","20200502035220"
"34129","Emergency_services_in_Saint_Lucia","59034719","Category","185","20200502035222"
"34130","Emergency_services_in_Syria","59034774","Category","173","20200502035230"
"34131","Emergency_services_in_Kosovo","59036009","Category","178","20200502035159"
"34132","Emergency_services_in_Ukraine","59036067","Category","235","20200502035234"
"34133","Emergency_services_in_Taiwan","59037223","Category","176","20200502035231"
"34134","Emergency_services_in_South_Korea","59037248","Category","191","20200502035225"
"34135","Emergency_services_in_Sri_Lanka","59037266","Category","232","20211115050905"
"34136","Emergency_services_in_Switzerland","59037307","Category","183","20200502035230"
"34137","Emergency_services_in_Ireland","59037329","Category","116","20200502035155"
"34138","Emergency_services_in_Austria","59037348","Category","126","20200502035135"
"34139","Emergency_services_in_Iceland","59037357","Category","126","20200502035151"
"34140","Emergency_services_in_Iran","59037955","Category","160","20200502035154"
"34141","Emergency_services_in_Finland","59038008","Category","232","20210110224349"
"34142","Emergency_services_in_Portugal","59038034","Category","181","20200502035216"
"34143","Emergency_services_in_Spain","59038045","Category","215","20200502035226"
"34144","Attacks_on_mass_media_offices","59038149","Category","105","20210926215058"
"34145","Dutch_hospital_administrators","59042597","Category","132","20211211030002"
"34146","695_BC_deaths","59044901","Category","49","20181113172002"
"34147","2nd-century_physicians","59047734","Category","206","20200417103706"
"34148","3rd-century_physicians","59047756","Category","206","20200417103713"
"34149","4th-century_physicians","59047757","Category","209","20221011212657"
"34150","15th-century_Iranian_physicians","59048829","Category","222","20220401055308"
"34151","15th-century_French_physicians","59048893","Category","286","20220420130857"
"34152","Medical_education_in_China","59049006","Category","123","20181114041656"
"34153","Ancient_ophthalmologists","59057112","Category","71","20181115010643"
"34154","Holy_wells_of_St_Mary","59065766","Category","100","20210117193913"
"34155","Medical_and_health_organisations_based_in_the_Bahamas","59066551","Category","402","20211210173947"
"34156","Medical_and_health_organisations_based_in_Bermuda","59069884","Category","304","20211210175912"
"34157","South_African_drug_traffickers","59073579","Category","145","20181116053421"
"34158","Zimbabwean_drug_traffickers","59075119","Category","138","20181116110703"
"34159","Bhutanese_pediatricians","59078421","Category","89","20181116194338"
"34160","Kettering_Health_Network","59079158","Category","262","20220202183327"
"34161","Accidental_deaths_in_the_Faroe_Islands","59079369","Category","152","20190210010552"
"34162","People_executed_by_Zimbabwe","59079999","Category","436","20181116224106"
"34163","Prisoners_sentenced_to_death_by_Zimbabwe","59080008","Category","439","20181116224157"
"34164","Capital_punishment_in_Zimbabwe","59080014","Category","195","20201010171900"
"34165","Hospitals_in_Curaçao","59094268","Category","321","20211211002928"
"34166","Medical_scandals_in_India","59098384","Category","119","20191129230502"
"34167","Switched_at_Birth_(TV_series)","59100350","Category","655","20210323210933"
"34168","Fine_dining_by_country","59102436","Category","75","20200801071114"
"34169","PBT_substances","59102462","Category","328","20190208162457"
"34170","Aesthetic_group_gymnastics","59103390","Category","71","20181216011158"
"34171","Healthcare_software_companies","59103693","Category","88","20191019100817"
"34172","Kenyan_anaesthetists","59104656","Category","94","20190717090157"
"34173","Canoeing_in_India","59105712","Category","120","20200806030605"
"34174","Fine_dining","59108237","Category","81","20190224161046"
"34175","Health_care_companies_established_in_1958","59124679","Category","193","20191017210847"
"34176","Murder_in_Sindh","59151259","Category","93","20190114100711"
"34177","Medical_and_health_sciences_universities_in_India","59157680","Category","115","20200427011851"
"34178","Suicides_in_New_Caledonia","59164109","Category","83","20181126183623"
"34179","Red_Cross_Society_of_China","59169619","Category","186","20210123054243"
"34180","Lists_of_deaths_by_year","59170395","Category","146","20201224164637"
"34181","Lists_of_deaths_in_2004","59170485","Category","288","20190830180137"
"34182","Lists_of_deaths_in_2005","59170486","Category","288","20190830180139"
"34183","Lists_of_deaths_in_2006","59170488","Category","288","20190830180140"
"34184","Lists_of_deaths_in_2007","59170490","Category","288","20190830180142"
"34185","Lists_of_deaths_in_2008","59170516","Category","288","20190830180143"
"34186","Lists_of_deaths_in_2009","59170518","Category","288","20190830180144"
"34187","Lists_of_deaths_in_2010","59170521","Category","288","20190830180146"
"34188","Lists_of_deaths_in_2011","59170523","Category","288","20190830180148"
"34189","Lists_of_deaths_in_2012","59170524","Category","288","20190830180149"
"34190","Lists_of_deaths_in_2013","59170526","Category","288","20190830180150"
"34191","Lists_of_deaths_in_2014","59170529","Category","288","20190830180152"
"34192","Lists_of_deaths_in_2015","59170530","Category","288","20191128132245"
"34193","Lists_of_deaths_in_2016","59170531","Category","288","20190830180154"
"34194","Lists_of_deaths_in_2017","59170532","Category","288","20190830180207"
"34195","Lists_of_deaths_in_2018","59170533","Category","288","20190830180208"
"34196","Lists_of_killings_by_law_enforcement_officers_in_the_United_States,_2018","59170810","Category","425","20201009114219"
"34197","Lists_of_deaths_in_2001","59171074","Category","288","20190830180131"
"34198","Murder_by_decade","59171704","Category","101","20191019010140"
"34199","Attacks_on_buildings_and_structures_in_Denmark","59172478","Category","304","20200502031130"
"34200","Emergency_laws_in_Ukraine","59176521","Category","222","20220322094040"
"34201","Disaster_preparedness_in_Ukraine","59176550","Category","181","20200502033918"
"34202","Plant-based_diets","59179873","Category","60","20190306223319"
"34203","Mass_murder_in_Germany","59181745","Category","160","20190114100839"
"34204","Surfing_in_Lithuania","59181771","Category","159","20200807031047"
"34205","Delusions","59182504","Category","220","20211001061318"
"34206","High-fiber_diets","59184971","Category","18","20181128204527"
"34207","University_of_California_medical_school_faculty","59196205","Category","120","20200811222856"
"34208","David_Geffen_School_of_Medicine_at_UCLA_faculty","59196263","Category","250","20200613064732"
"34209","Plant-based_diet_advocates","59201900","Category","150","20181130003043"
"34210","Low-carbohydrate_diet_advocates","59201943","Category","68","20181130000144"
"34211","High-fiber_diet_advocates","59202014","Category","62","20181130001445"
"34212","High-fat_diet_advocates","59202049","Category","60","20181130002457"
"34213","Military_personnel_killed_in_the_Cold_War","59202649","Category","262","20201019103802"
"34214","People_killed_in_the_Cold_War","59202655","Category","241","20201019103735"
"34215","People_killed_in_the_War_on_Terror","59202792","Category","178","20210523091757"
"34216","Military_personnel_killed_in_the_War_on_Terror","59202801","Category","197","20190428211904"
"34217","Macrobiotic_diet_advocates","59207194","Category","75","20220420130915"
"34218","LGBT_organizations_in_the_Nordic_countries","59208220","Category","73","20181130164556"
"34219","Burials_at_the_Cathedral_of_Our_Lady_Immaculate","59208424","Category","280","20210311065615"
"34220","Nephrotoxins","59211365","Category","44","20181201010849"
"34221","Bhutanese_urologists","59212919","Category","76","20181201070220"
"34222","Medical_tourism_by_destination_country","59222674","Category","71","20200110230829"
"34223","E-number_additives","59225793","Category","390","20200728204042"
"34224","Tissue_agnostic_antineoplastic_agents","59232702","Category","75","20220504091420"
"34225","Romanian_products_with_protected_designation_of_origin","59233477","Category","425","20191019090513"
"34226","War_elephants","59245146","Category","468","20210617142721"
"34227","1849_animal_deaths","59248194","Category","38","20200312022800"
"34228","Famines_in_Canada","59248198","Category","135","20210412201241"
"34229","Murder_in_Donetsk_Oblast","59253708","Category","84","20220405200926"
"34230","University_of_Medicine_2,_Yangon_alumni","59265900","Category","174","20181205094643"
"34231","Famines_in_North_America","59272959","Category","94","20200816164022"
"34232","Eye_care_in_India","59274848","Category","85","20210401084229"
"34233","Hospitals_in_Dadra_and_Nagar_Haveli_and_Daman_and_Diu","59275424","Category","168","20200702022006"
"34234","21st-century_women_physicians","59289515","Category","237","20220219105441"
"34235","Psychiatric_hospitals_in_Finland","59318777","Category","125","20220614002634"
"34236","American_faith_healers","59319042","Category","101","20200216120631"
"34237","Accreditation_in_healthcare","59328314","Category","91","20191225182440"
"34238","Hospitals_in_Andorra","59330568","Category","205","20211211003604"
"34239","Husbands","59337819","Category","385","20220627210430"
"34240","People_executed_by_Belarus","59340852","Category","433","20181210215135"
"34241","Prisoners_sentenced_to_death_by_Belarus","59340865","Category","434","20181210215519"
"34242","Capital_punishment_in_Belarus","59340878","Category","221","20201008062310"
"34243","Prisoners_who_died_in_Belarusian_detention","59340909","Category","319","20181210215018"
"34244","Violent_deaths_in_Belarus","59340929","Category","174","20200920012953"
"34245","Violence_in_Belarus","59340936","Category","237","20200925042051"
"34246","Mass_murder_in_Italy","59345991","Category","152","20181213195754"
"34247","Cycling_in_Angola","59349104","Category","201","20190910053447"
"34248","Child_abuse_in_Mexico","59360965","Category","406","20201122115346"
"34249","Murder–suicides_in_Brazil","59369664","Category","174","20181213200028"
"34250","Mass_murder_in_Brazil","59370953","Category","163","20181214235912"
"34251","Aesthetic_Group_Gymnastics_World_Cup","59371299","Category","89","20181213140827"
"34252","1866_animal_deaths","59371377","Category","38","20200312012025"
"34253","Psychotherapy_organizations","59371930","Category","157","20210117093500"
"34254","Medicine_in_art","59372268","Category","180","20211023052901"
"34255","Mass_shootings_by_decade","59372468","Category","66","20200414044919"
"34256","Attacks_by_decade","59372604","Category","58","20200921143720"
"34257","Taiwanese_virologists","59373603","Category","85","20181213173246"
"34258","Massacres_in_Liberia","59386105","Category","200","20201010034722"
"34259","Murders_in_France_by_decade","59391412","Category","175","20201013140544"
"34260","Physicians_of_Montreal_General_Hospital","59397154","Category","128","20190115113840"
"34261","History_of_medical_and_surgical_specialties","59398930","Category","137","20191214061558"
"34262","Water_supply_and_sanitation_in_Mali","59401971","Category","133","20181215210228"
"34263","Mass_murder_in_France","59406538","Category","114","20190114101912"
"34264","Weapons_of_Estonia","59407364","Category","118","20181216160151"
"34265","Murders_in_Germany_by_decade","59407557","Category","178","20201013140544"
"34266","Gun_violence_in_Russia","59410340","Category","116","20191214153210"
"34267","Violence_in_Switzerland","59410381","Category","184","20200930042125"
"34268","Human_subject_research_in_Guatemala","59410829","Category","112","20191129222735"
"34269","Murders_in_the_United_Kingdom_by_decade","59411388","Category","238","20211019145359"
"34270","Laments","59413031","Category","193","20211225104421"
"34271","Lists_of_medical_and_health_organizations","59414810","Category","186","20181217141952"
"34272","2013_murders_by_country","59416104","Category","232","20201008211448"
"34273","Murders_in_the_United_Kingdom_by_year","59417755","Category","230","20220803062537"
"34274","2012_murders_by_country","59419484","Category","232","20201008211450"
"34275","National_Paralympic_Committee_logos","59436341","Category","185","20181219231453"
"34276","Attacks_on_schools_by_country","59437226","Category","173","20200426184313"
"34277","Attacks_on_schools_in_Europe","59437302","Category","136","20181220041152"
"34278","Attacks_on_buildings_and_structures_in_Europe","59437347","Category","188","20200921022318"
"34279","School_killings_in_the_United_Kingdom","59437576","Category","261","20190123133829"
"34280","School_shootings_in_Europe","59437624","Category","88","20181220175606"
"34281","1990s_murders_by_country","59441712","Category","191","20201011080035"
"34282","Burials_at_Streatham_Cemetery","59442582","Category","242","20190104192825"
"34283","Antinutrients","59449587","Category","48","20181221085258"
"34284","Burials_at_Streatham_Park_Cemetery","59449825","Category","254","20190104192834"
"34285","Violence_in_London","59457378","Category","227","20211029213106"
"34286","Violence_by_city","59457388","Category","80","20200921143800"
"34287","2000s_murders_by_country","59459182","Category","191","20201011080038"
"34288","2019_deaths","59462251","Category","52","20210920221450"
"34289","Ancient_Greek_books_about_dream_interpretation","59464017","Category","147","20210917121704"
"34290","Counter_unmanned_air_system","59468627","Category","62","20221105112203"
"34291","Danish_military_memorials_and_cemeteries","59471823","Category","295","20181223205340"
"34292","Swedish_endocrinologists","59474676","Category","93","20181224074029"
"34293","Fertiliser_companies_of_Bangladesh","59481787","Category","191","20210210120719"
"34294","Video_games_about_amnesia","59483229","Category","309","20220107033356"
"34295","Portuguese_exercise_instructors","59484226","Category","289","20190715113314"
"34296","People_murdered_in_Westminster","59484618","Category","170","20190415142217"
"34297","Cemeteries_in_County_Kildare","59486108","Category","248","20190608092642"
"34298","Creepypasta","59491276","Category","366","20220608164845"
"34299","Airborne_pollutants","59493624","Category","62","20181227004420"
"34300","Bhutanese_dentists","59500674","Category","96","20181227224854"
"34301","Gerontological_nursing_journals","59506405","Category","63","20181228160600"
"34302","Hospitals_in_Belarus","59508490","Category","213","20211211004501"
"34303","Unsolved_murders_in_London","59508801","Category","168","20190114025532"
"34304","Films_about_confectionery","59512411","Category","91","20181229060301"
"34305","Confectionery_in_fiction","59512415","Category","96","20190224064526"
"34306","Chocolate_in_fiction","59512421","Category","287","20210917100937"
"34307","Dispensaries_in_the_United_States","59512702","Category","81","20181229071444"
"34308","Dispensaries_in_the_United_Kingdom","59512714","Category","83","20181229071424"
"34309","Dispensaries_in_India","59512720","Category","122","20190326225744"
"34310","Reservoirs_in_Nigeria","59515566","Category","189","20181229164152"
"34311","Former_reservoirs","59515632","Category","148","20181229165445"
"34312","Dispensaries_in_England","59516134","Category","72","20181229182545"
"34313","Massacre_of_the_Innocents","59517078","Category","603","20210924132513"
"34314","Unsolved_murders_in_Europe","59520775","Category","155","20220917024433"
"34315","Unsolved_murders_by_continent","59520814","Category","201","20200912174320"
"34316","Films_about_sleep_disorders","59521324","Category","256","20190830054557"
"34317","Novels_about_sleep_disorders","59521380","Category","106","20190114102605"
"34318","LGBT_organisations_based_in_Georgia_(country)","59526613","Category","279","20200210112513"
"34319","Mausoleums_in_Taiwan","59532086","Category","111","20200427011757"
"34320","Dower_houses","59536247","Category","73","20211226151213"
"34321","Works_about_eating_disorders","59537009","Category","88","20220411203134"
"34322","Novels_about_eating_disorders","59537024","Category","150","20220107032411"
"34323","Films_about_eating_disorders","59537031","Category","227","20220409194605"
"34324","Books_about_eating_disorders","59537072","Category","94","20190114101541"
"34325","Television_shows_about_eating_disorders","59537250","Category","105","20220603221533"
"34326","Nightmares_in_fiction","59537693","Category","151","20190416121111"
"34327","Video_games_about_dreams","59538860","Category","171","20191228195813"
"34328","Hospitals_established_in_the_8th_century","59539161","Category","52","20211211141022"
"34329","Naval_surgeons","59539575","Category","193","20201211113900"
"34330","Television_shows_about_dreams","59539882","Category","97","20200707113750"
"34331","Violence_in_Manchester","59550678","Category","128","20200604143255"
"34332","Saudi_Arabian_neuroscientists","59556010","Category","81","20190102194459"
"34333","2020_United_States_presidential_election_by_state","59561931","Category","79","20201031073359"
"34334","Mass_murder_in_China","59562426","Category","109","20190114102809"
"34335","Cue_sports_related_lists","59571969","Category","80","20200326065814"
"34336","Bristol_Myers_Squibb_people","59574549","Category","151","20220612161947"
"34337","AdventHealth","59575244","Category","249","20220202183506"
"34338","Ecuadorian_medical_researchers","59576360","Category","92","20190104210301"
"34339","Palestinian_medical_researchers","59576368","Category","93","20190104210527"
"34340","Iraqi_medical_researchers","59576384","Category","107","20210218015557"
"34341","Bangladeshi_medical_researchers","59576391","Category","93","20190104210838"
"34342","Syrian_dentists","59576405","Category","72","20190104211106"
"34343","Taiwanese_medical_researchers","59576417","Category","137","20190720203601"
"34344","Chilean_medical_researchers","59576445","Category","89","20190104211719"
"34345","Film_awards_for_makeup_and_hairstyling","59576681","Category","124","20210206172547"
"34346","Autism_pseudoscience","59577485","Category","243","20210728181833"
"34347","Miscarriage","59579426","Category","113","20201127022952"
"34348","Breast_cancer_awareness","59580565","Category","56","20190105102222"
"34349","1851_animal_deaths","59582175","Category","38","20200312012055"
"34350","Filipino_general_practitioners","59583898","Category","102","20190105191658"
"34351","Indian_health_educators","59584415","Category","96","20190105200259"
"34352","Iraqi_public_health_doctors","59584465","Category","86","20190105201246"
"34353","Wheelchair_fencers","59584491","Category","283","20210911173131"
"34354","Ghanaian_health_activists","59584737","Category","83","20190105210038"
"34355","Mongolian_health_activists","59584749","Category","84","20190306223847"
"34356","Dutch_Antillean_health_activists","59584798","Category","101","20190105210821"
"34357","Swazi_health_activists","59584876","Category","80","20190105212006"
"34358","Tanzanian_health_activists","59584893","Category","84","20190105212206"
"34359","Argentine_health_activists","59584903","Category","82","20190111204456"
"34360","Botswana_health_activists","59584920","Category","83","20190105212508"
"34361","Jordanian_health_activists","59584930","Category","84","20190105212626"
"34362","Greek_health_activists","59584948","Category","80","20190105213039"
"34363","Guinean_health_activists","59584953","Category","83","20190105213215"
"34364","Sudanese_health_activists","59584959","Category","76","20190105213337"
"34365","I-Kiribati_health_activists","59584968","Category","89","20190105213602"
"34366","2019_murders_by_country","59584988","Category","232","20201008211228"
"34367","Swiss_health_activists","59585009","Category","80","20190105214353"
"34368","Soviet_health_activists","59585022","Category","81","20190105214710"
"34369","German_health_activists","59585038","Category","79","20190105215023"
"34370","Irish_health_activists","59585041","Category","80","20190105215117"
"34371","New_Zealand_health_activists","59585053","Category","84","20190105215229"
"34372","Norwegian_health_activists","59585069","Category","82","20190105215325"
"34373","Romanian_health_activists","59585071","Category","83","20190105215426"
"34374","Swedish_health_activists","59585081","Category","80","20190105215533"
"34375","Slovak_health_activists","59585106","Category","74","20190105215751"
"34376","South_African_health_activists","59585121","Category","81","20190105220014"
"34377","Japanese_health_activists","59585253","Category","81","20190105222202"
"34378","Chinese_health_activists","59585340","Category","75","20190105223135"
"34379","Nigerian_health_activists","59585377","Category","81","20190105223454"
"34380","Taiwanese_health_activists","59585529","Category","82","20190105225903"
"34381","Brazilian_health_activists","59585572","Category","82","20190105230515"
"34382","Filipino_health_activists","59585581","Category","81","20190105230702"
"34383","Mexican_health_activists","59585618","Category","75","20190105231255"
"34384","Novels_about_dreams","59587561","Category","68","20190106045242"
"34385","Diana_(mythology)","59588672","Category","774","20220617165217"
"34386","Reincarnation_researchers","59588690","Category","66","20191230132848"
"34387","Films_about_fear","59588785","Category","74","20220816152156"
"34388","French_health_activists","59589742","Category","79","20190106122915"
"34389","Water_conservation_in_the_United_States","59593137","Category","126","20200810060712"
"34390","Disaster_books","59594450","Category","80","20190106223525"
"34391","Iranian_toxicologists","59597733","Category","86","20211219024422"
"34392","Cross-gender_male_actors","59604482","Category","186","20190110184339"
"34393","Egyptian_veterinarians","59606394","Category","162","20211206225802"
"34394","Greek_veterinarians","59606560","Category","341","20211207015736"
"34395","Malaysian_veterinarians","59606593","Category","203","20211207044102"
"34396","Tajikistani_veterinarians","59606613","Category","199","20211207045108"
"34397","Kenyan_veterinarians","59606778","Category","160","20211207021443"
"34398","Portuguese_veterinarians","59607127","Category","403","20211207041702"
"34399","Argentine_veterinarians","59607763","Category","409","20211206152716"
"34400","Meditation_students_by_teacher","59610050","Category","58","20190125001711"
"34401","Somalian_health_activists","59611462","Category","76","20190108203214"
"34402","Liberian_health_activists","59611508","Category","76","20190108203736"
"34403","Senegalese_health_activists","59611545","Category","78","20190108204323"
"34404","Gambian_health_activists","59612166","Category","80","20190108220204"
"34405","Wrong-way_driving","59613616","Category","47","20190114161032"
"34406","Paraguayan_veterinarians","59616143","Category","247","20211207022717"
"34407","Kenyan_health_activists","59617595","Category","81","20190109144742"
"34408","Egyptian_public_health_doctors","59617825","Category","86","20190109151815"
"34409","Bissau-Guinean_health_activists","59617841","Category","82","20190109152116"
"34410","Sri_Lankan_health_activists","59617919","Category","84","20190109153750"
"34411","Albanian_health_activists","59617937","Category","81","20190109153939"
"34412","Veterinary_medicine_in_Oceania","59621586","Category","77","20211205185046"
"34413","Sports_organisations_of_Mali","59623743","Category","283","20210825144055"
"34414","Sports_organisations_of_Mauritania","59623832","Category","319","20210825144347"
"34415","Bangladeshi_health_activists","59624367","Category","84","20190111221307"
"34416","Polish_health_activists","59624400","Category","79","20190110082832"
"34417","Secretaries_of_State_for_Health_and_Social_Care","59631056","Category","984","20201202130017"
"34418","Secretaries_of_State_for_Health_and_Social_Services","59631196","Category","947","20201202130039"
"34419","Death_in_Manchester","59633193","Category","102","20190114102355"
"34420","Opponents_of_genetic_engineering","59639397","Category","121","20190112041847"
"34421","Pharmaceutical_companies_of_Malaysia","59640276","Category","92","20190112062729"
"34422","Fiction_about_near-death_experiences","59640922","Category","76","20220804071255"
"34423","Nazi-looted_art","59641126","Category","235","20210610155041"
"34424","Medical_units_and_formations_of_Canada","59641139","Category","146","20190112110459"
"34425","Paralympic_Sport_Awards_—_Best_Female_winners","59645132","Category","65","20190120203216"
"34426","Paralympic_Sport_Awards_—_Best_Male_winners","59645204","Category","65","20190120203230"
"34427","British_spiritualists","59653044","Category","135","20200617004018"
"34428","American_spiritualists","59653053","Category","205","20201223233737"
"34429","Spiritualists_by_nationality","59653065","Category","65","20190113101536"
"34430","Irish_spiritualists","59653200","Category","85","20200617004104"
"34431","Deaths_by_beating_in_Europe","59653287","Category","138","20220421113442"
"34432","Canadian_spiritualists","59653298","Category","88","20200617004046"
"34433","Violent_deaths_in_Europe","59653446","Category","116","20190114025245"
"34434","Violent_deaths_by_continent","59653527","Category","181","20200914023722"
"34435","Hymen","59653671","Category","186","20190113122735"
"34436","Witch_hunting_in_fiction","59655839","Category","120","20220530210817"
"34437","Violent_deaths_in_Asia","59655851","Category","110","20190113164857"
"34438","Lebanese_psychiatrists","59657916","Category","80","20190113213318"
"34439","Culion_leper_colony","59663416","Category","184","20190114155404"
"34440","German_spiritualists","59663564","Category","86","20200617004058"
"34441","French_spiritualists","59663612","Category","86","20200617004052"
"34442","French_spiritual_mediums","59663684","Category","152","20190114160426"
"34443","Brazilian_spiritualists","59664786","Category","160","20201223234039"
"34444","Italian_spiritualists","59664847","Category","87","20200617004109"
"34445","Sports_organisations_of_Mauritius","59667938","Category","316","20210825144407"
"34446","Physicians_of_Hammersmith_Hospital","59675307","Category","121","20190115114104"
"34447","Anti-GMO_movement","59676549","Category","190","20210811104759"
"34448","Infectious_diseases_by_type_of_pathogen","59677379","Category","140","20201220224535"
"34449","Infectious_diseases_by_mode_of_transmission","59677449","Category","125","20200916100120"
"34450","Folk_dance_in_Finland","59677923","Category","101","20210228093142"
"34451","Scottish_Women's_Hospitals_for_Foreign_Service","59681347","Category","674","20220427172512"
"34452","Violence_against_women_in_Belarus","59687126","Category","126","20200925040803"
"34453","Thyroid_homeostasis","59687486","Category","141","20190116190640"
"34454","Slovenian_nurses","59687926","Category","93","20190116194135"
"34455","Slovenian_people_in_health_professions","59687934","Category","205","20220527073311"
"34456","Yugoslav_nurses","59688189","Category","92","20190116201131"
"34457","Yugoslav_people_in_health_professions","59688199","Category","106","20190116201206"
"34458","Mayo_Clinic_people","59688933","Category","121","20190116225305"
"34459","Women_centenarians","59690678","Category","109","20220702190901"
"34460","Women_pharmacists","59694909","Category","143","20200726161257"
"34461","Thai_pharmacists","59695087","Category","163","20210416143545"
"34462","Trinidad_and_Tobago_pharmacists","59696394","Category","105","20190117170211"
"34463","Luxembourgian_pharmacists","59696420","Category","99","20190117170437"
"34464","Honduran_pharmacists","59696430","Category","94","20190117170627"
"34465","Ivorian_pharmacists","59696440","Category","93","20190117170730"
"34466","Togolese_pharmacists","59696445","Category","94","20190117170805"
"34467","Tunisian_pharmacists","59696452","Category","94","20190117170839"
"34468","Rwandan_pharmacists","59696472","Category","93","20190117171024"
"34469","Taiwanese_pharmacists","59696488","Category","95","20190117171258"
"34470","Malagasy_pharmacists","59696496","Category","105","20190117171427"
"34471","Chilean_pharmacists","59696504","Category","93","20190117171502"
"34472","South_African_pharmacists","59696510","Category","99","20190117171534"
"34473","Strychnine_poisoning","59696781","Category","982","20220612164837"
"34474","Violent_deaths_in_Armenia","59697585","Category","229","20200920012953"
"34475","Violence_in_Armenia","59697591","Category","255","20200923042326"
"34476","Illegal_drug_trade_in_Venezuela","59703717","Category","303","20220919220429"
"34477","Gibraltarian_drinks","59705572","Category","30","20190118163812"
"34478","Murder_in_Bogotá","59706260","Category","105","20190118181238"
"34479","Case_report_journals","59706917","Category","147","20210505042152"
"34480","2019_animal_deaths","59710049","Category","38","20210412185821"
"34481","Sailing_in_Chile","59711012","Category","113","20220303161936"
"34482","Sailing_in_Ecuador","59711114","Category","116","20200806013736"
"34483","Fictional_deicides","59715887","Category","98","20220707132507"
"34484","Health_in_the_Caribbean_by_country","59724234","Category","312","20200106031925"
"34485","Health_in_the_Caribbean_by_dependent_territory","59724281","Category","259","20200105192956"
"34486","Health_in_Central_America_by_country","59726714","Category","245","20200106031922"
"34487","Causes_of_injury","59728642","Category","58","20190406010615"
"34488","Superboy","59728806","Category","1132","20220609151819"
"34489","Open_access_statements","59730419","Category","71","20190121171323"
"34490","Health_in_North_America_by_country","59730976","Category","255","20210905175402"
"34491","Health_in_North_America_by_dependent_territory","59733153","Category","180","20200408084113"
"34492","Archibald_McIndoe","59734556","Category","202","20220509223421"
"34493","Health_in_South_America_by_country","59735664","Category","150","20210817073138"
"34494","New_Zealand_neuroscientists","59745687","Category","104","20190123073429"
"34495","Romanian_neuroscientists","59745742","Category","140","20200629182212"
"34496","South_Korean_neuroscientists","59745778","Category","95","20211130184235"
"34497","Lists_of_war_monuments_and_memorials_by_conflict","59746945","Category","151","20201111133728"
"34498","Fossil_parataxa","59752586","Category","24","20190123233732"
"34499","Deaths_in_Connecticut","59753529","Category","141","20201118042540"
"34500","Opinion_polling_for_the_2020_United_States_presidential_election","59754478","Category","250","20201120195448"
"34501","Social_work_scholars","59756363","Category","92","20210406212815"
"34502","Lists_of_killings_by_law_enforcement_officers_in_the_United_States,_2019","59758651","Category","425","20201009114215"
"34503","Florence_Nightingale_Medal_recipients","59760368","Category","53","20201220213434"
"34504","Violence_against_women_in_Romania","59762592","Category","202","20191012140400"
"34505","Lists_of_deaths_in_2019","59763998","Category","288","20190830180210"
"34506","Health_care_education","59768740","Category","76","20200427004815"
"34507","Health_education_in_Canada","59768759","Category","154","20191208063125"
"34508","Health_education_in_Australia","59769172","Category","124","20191208061712"
"34509","2019_industrial_disasters","59773221","Category","341","20200913022743"
"34510","2019_mining_disasters","59773228","Category","327","20200913025222"
"34511","Health_in_Europe_by_country","59776838","Category","136","20210817073104"
"34512","Bicycle_transportation_planning","59777804","Category","57","20190126214511"
"34513","Schools_for_the_deaf_in_Pakistan","59778758","Category","155","20220612232118"
"34514","Mining_disasters_in_Brazil","59781667","Category","178","20190919014632"
"34515","Medical_schools_in_Namibia","59784556","Category","160","20190508233602"
"34516","Crimes_against_sex_workers_in_the_United_States","59785185","Category","157","20190127193544"
"34517","Fictional_characters_with_amnesia","59788631","Category","277","20220920093138"
"34518","1944_mining_disasters","59794385","Category","327","20200913030635"
"34519","1983_mining_disasters","59794390","Category","327","20200913030546"
"34520","1944_industrial_disasters","59794415","Category","341","20200913023127"
"34521","Wolverine_(comics)_characters","59794731","Category","235","20210908134840"
"34522","Forced_prostitution_in_the_United_States","59795010","Category","147","20201011181905"
"34523","Sex_worker_organizations_in_the_United_States","59795149","Category","161","20220103235559"
