"number","title","pageid","namespace","length","touched"
"4408","Computer-related_introductions_in_1953","51893586","Category","273","20200531020446"
"4409","Computer-related_introductions_in_1954","51893590","Category","273","20200531020500"
"4410","Computer-related_introductions_in_1957","51893607","Category","273","20200531020546"
"4411","Computer-related_introductions_in_1955","51893612","Category","273","20200531020510"
"4412","Computer-related_introductions_in_1952","51893650","Category","273","20200531020428"
"4413","Computer-related_introductions_in_1964","51893692","Category","273","20200531020738"
"4414","Computer-related_introductions_in_1967","51893694","Category","305","20200531020820"
"4415","Computer-related_introductions_in_1969","51893696","Category","305","20200531020852"
"4416","Computer-related_introductions_in_1968","51893701","Category","273","20200531020832"
"4417","Computer-related_introductions_in_1956","51896414","Category","273","20200531020534"
"4418","Computer_companies_established_in_1964","51896643","Category","339","20200531020736"
"4419","Computer-related_introductions_in_1949","51897105","Category","273","20200531020328"
"4420","Computer-related_introductions_in_1946","51897108","Category","273","20200531020253"
"4421","1949_in_computing","51897122","Category","280","20200913002220"
"4422","1946_in_computing","51897127","Category","280","20200913002226"
"4423","Computer-related_introductions_in_1947","51897152","Category","273","20200531020304"
"4424","1949_software","51897210","Category","14","20200601090915"
"4425","Programming_languages_created_in_1949","51897225","Category","184","20200531020330"
"4426","1945_in_computing","51897474","Category","280","20200913002228"
"4427","Computer-related_introductions_in_1945","51897479","Category","273","20200531020247"
"4428","Computer-related_introductions_in_1944","51897535","Category","273","20200531020239"
"4429","1944_in_computing","51897538","Category","280","20200913002231"
"4430","Computer-related_introductions_in_1941","51897588","Category","286","20200909000547"
"4431","1941_in_computing","51897596","Category","280","20200913002237"
"4432","Computer-related_introductions_in_1942","51897693","Category","286","20200909000555"
"4433","1942_in_computing","51899153","Category","280","20200913002235"
"4434","Computer_companies_established_in_1967","51902173","Category","337","20200531020818"
"4435","Computer-related_introductions_in_1948","51902659","Category","273","20200531020314"
"4436","Computer-related_introductions_in_1950","51902661","Category","273","20200531020342"
"4437","Programming_languages_created_in_1960","51902779","Category","184","20200531020630"
"4438","1960_software","51902790","Category","14","20200531135059"
"4439","1956_software","51902858","Category","14","20200531135448"
"4440","1961_software","51902867","Category","14","20200531135113"
"4441","Computer_companies_disestablished_in_1997","51911198","Category","424","20210504014417"
"4442","Computer_companies_disestablished_in_1994","51911244","Category","364","20200531021700"
"4443","Computer_companies_established_in_1962","51911627","Category","280","20200531020708"
"4444","Computer_companies_disestablished_in_1996","51911746","Category","364","20200531021732"
"4445","Computer_companies_disestablished_in_2016","51920674","Category","298","20200531022606"
"4446","Computer_companies_disestablished_in_2014","51920677","Category","298","20200531022441"
"4447","British_women_mathematicians","51923622","Category","532","20190813182201"
"4448","Thai_mathematicians","51991768","Category","188","20170117110515"
"4449","Austro-Hungarian_mathematicians","52029366","Category","235","20210522191254"
"4450","20th-century_Indian_mathematicians","52033259","Category","297","20200416193643"
"4451","19th-century_Indian_mathematicians","52033268","Category","297","20200329155651"
"4452","21st-century_Indian_mathematicians","52033299","Category","240","20221122173909"
"4453","Indian_number_theorists","52033438","Category","80","20161018191645"
"4454","16th-century_Indian_mathematicians","52034470","Category","297","20200329154818"
"4455","17th-century_Indian_mathematicians","52034474","Category","297","20200329154821"
"4456","18th-century_Indian_mathematicians","52034495","Category","297","20200329154830"
"4457","15th-century_Indian_mathematicians","52034611","Category","341","20200329154704"
"4458","12th-century_Indian_mathematicians","52034779","Category","334","20220102231515"
"4459","14th-century_Indian_mathematicians","52034830","Category","334","20210624151703"
"4460","Indian_mathematicians_by_century","52034868","Category","293","20180207080713"
"4461","7th-century_Indian_mathematicians","52034881","Category","344","20220109221025"
"4462","11th-century_Indian_mathematicians","52034978","Category","341","20220109214655"
"4463","10th-century_Indian_mathematicians","52035002","Category","341","20220109220018"
"4464","5th-century_Indian_mathematicians","52035056","Category","344","20220109221336"
"4465","6th-century_Indian_mathematicians","52035067","Category","344","20220109221146"
"4466","13th-century_Indian_mathematicians","52035138","Category","278","20220102234118"
"4467","9th-century_Indian_mathematicians","52035156","Category","344","20220109220533"
"4468","8th-century_Indian_mathematicians","52035172","Category","344","20220109220824"
"4469","Equator_monuments","52071517","Category","148","20200808224811"
"4470","Inventions_by_Galileo_Galilei","52093638","Category","60","20220928162304"
"4471","Self-replication","52116139","Category","233","20200424121535"
"4472","Computer_companies_disestablished_in_2007","52135090","Category","273","20200531022120"
"4473","Computer_companies_disestablished_in_1987","52136285","Category","269","20200531021430"
"4474","Computer_companies_disestablished_in_1989","52136288","Category","269","20200531021500"
"4475","1948_in_computing","52145831","Category","280","20200913002222"
"4476","Squaring_the_circle","52151033","Category","191","20210529062100"
"4477","Constructible_polygons","52151072","Category","550","20211109012210"
"4478","Marketing_strategy","52177459","Category","91","20181231223935"
"4479","Burkinabé_mathematicians","52182487","Category","370","20190824010131"
"4480","Indian_fluid_dynamicists","52192422","Category","135","20161104211732"
"4481","Indian_demographers","52219348","Category","135","20161108183812"
"4482","Demographers_by_nationality","52219382","Category","158","20180319075728"
"4483","Computer_companies_disestablished_in_1993","52219936","Category","364","20200531021642"
"4484","Ranging_Rook_openings","52222682","Category","51","20180228082924"
"4485","Line_clipping_algorithms","52232451","Category","65","20190219171541"
"4486","Computational_fields_of_study","52242291","Category","591","20200727201223"
"4487","Sustainability_metrics_and_indices","52253245","Category","194","20211101030708"
"4488","Static_Rook_openings","52258496","Category","50","20180228083754"
"4489","Computer_companies_disestablished_in_2003","52270140","Category","273","20200531021956"
"4490","Computer_companies_disestablished_in_1991","52270446","Category","364","20200531021610"
"4491","Computer_companies_established_in_1958","52303003","Category","339","20200531020600"
"4492","Computer_companies_disestablished_in_1980","52303007","Category","269","20200531021212"
"4493","Acoustic_equations","52311142","Category","56","20220517230740"
"4494","Statistical_data_transformation","52313972","Category","140","20161209184046"
"4495","Estimation_methods","52314443","Category","71","20161118150742"
"4496","Philosophy_of_statistics","52316302","Category","87","20161118190635"
"4497","Logistic_regression","52316653","Category","132","20190915110816"
"4498","Regression_models","52317551","Category","84","20190915111934"
"4499","Statistical_process_control","52321563","Category","90","20181231223953"
"4500","Militarism","52332971","Category","146","20220511054939"
"4501","Statistical_societies","52332988","Category","84","20161120183813"
"4502","Mathematical_projects","52356054","Category","69","20161122235625"
"4503","1965_software","52374539","Category","14","20200531135217"
"4504","Singularitarians","52388274","Category","92","20220130064559"
"4505","Cultural_depictions_of_Isaac_Newton","52438431","Category","382","20191208002520"
"4506","Museo_Galileo","52443227","Category","365","20191002161814"
"4507","Microsoft_Office-related_statistical_software","52461188","Category","80","20161203094802"
"4508","Statistical_signal_processing","52461707","Category","105","20161209145018"
"4509","Financial_models","52462377","Category","237","20190823122133"
"4510","Theorems_regarding_stochastic_processes","52498712","Category","67","20161206215229"
"4511","Books_by_Christiaan_Huygens","52527164","Category","205","20201001211607"
"4512","Inventions_by_Christiaan_Huygens","52527200","Category","180","20200122225026"
"4513","Discoveries_by_Christiaan_Huygens","52527225","Category","293","20170806075934"
"4514","Conditional_probability","52530348","Category","95","20181231224027"
"4515","Experiment_(probability_theory)","52531754","Category","57","20210421183614"
"4516","Moment_(mathematics)","52533536","Category","203","20220902180441"
"4517","Applications_of_randomness","52536092","Category","70","20161209214545"
"4518","Probability_books","52541475","Category","101","20161210092420"
"4519","Strategic_studies","52545676","Category","63","20210925090955"
"4520","Health_risk","52547499","Category","79","20161210172655"
"4521","Irish_women_mathematicians","52557492","Category","302","20210723125656"
"4522","Computer_companies_disestablished_in_1985","52563480","Category","269","20200531021355"
"4523","2019_software","52563931","Category","14","20200531133245"
"4524","2019_in_computing","52563935","Category","280","20200913001819"
"4525","Financial_risk_modeling","52568369","Category","112","20200422081926"
"4526","17th-century_Dutch_mathematicians","52572950","Category","198","20210501214133"
"4527","Individual_rugs_and_carpets","52577518","Category","126","20191206211902"
"4528","Cultural_depictions_of_Archimedes","52589060","Category","466","20210210002041"
"4529","Cultural_depictions_of_Aristotle","52589119","Category","460","20210210002043"
"4530","Cultural_depictions_of_Stephen_Hawking","52606497","Category","344","20191209104106"
"4531","Apple_Inc._file_systems","52606579","Category","32","20161216221720"
"4532","Noise_(electronics)","52631569","Category","121","20161231083304"
"4533","Neopythagoreanism","52638768","Category","210","20191001000407"
"4534","Pythagoreanism","52638865","Category","331","20201224220921"
"4535","Flocculent_spiral_galaxies","52659335","Category","28","20161222054803"
"4536","West_Area_Computers","52689956","Category","240","20210518062453"
"4537","Computer_companies_disestablished_in_1999","52697266","Category","365","20200531021820"
"4538","Beginnings_by_time","52707271","Category","120","20190208002435"
"4539","Beginnings","52707277","Category","143","20210926203527"
"4540","Information_visualization","52720018","Category","188","20220419055348"
"4541","William_Rowan_Hamilton","52749085","Category","281","20220420130023"
"4542","Computer-related_introductions_in_2017","52750312","Category","277","20200531022646"
"4543","Open-source_artificial_intelligence","52773626","Category","195","20210828125714"
"4544","Cloud_robotics","52777161","Category","87","20170104210020"
"4545","Gesture_recognition","52779579","Category","295","20210406132618"
"4546","Location-based_software","52786669","Category","213","20200901210930"
"4547","Geometry_processing","52841636","Category","760","20200709235842"
"4548","Computational_anatomy","52925350","Category","135","20170119220226"
"4549","Early_history_of_video_games","52952538","Category","35","20170122203547"
"4550","Polish_mathematicians_by_century","53009059","Category","235","20180207080908"
"4551","Japanese_mathematicians_by_century","53009916","Category","270","20190715051815"
"4552","Computer_companies_established_in_2017","53068889","Category","274","20200531022642"
"4553","Computer-related_introductions_in_2019","53072369","Category","277","20200531022746"
"4554","Computer_companies_disestablished_in_2013","53073090","Category","298","20200531022358"
"4555","Computer_companies_disestablished_in_2012","53073095","Category","298","20200531022336"
"4556","Computer_companies_established_in_1973","53073102","Category","228","20200531021024"
"4557","Programming_languages_created_in_1948","53085515","Category","184","20200531020316"
"4558","1948_software","53085518","Category","14","20200601090906"
"4559","Computer-related_introductions_in_1943","53085629","Category","273","20200531020233"
"4560","1943_in_computing","53085636","Category","280","20200913002233"
"4561","1930s_computers","53085682","Category","274","20200601085519"
"4562","Computer-related_introductions_in_1939","53085685","Category","291","20200909000528"
"4563","1939_in_computing","53085694","Category","280","20200913002242"
"4564","Computer-related_introductions_in_1938","53085710","Category","291","20200909000457"
"4565","1938_in_computing","53085719","Category","280","20200913002244"
"4566","Programming_languages_created_in_1951","53085821","Category","184","20200531020418"
"4567","Programming_languages_created_in_1952","53085836","Category","184","20200531020430"
"4568","Programming_languages_created_in_1950","53085900","Category","184","20200531020344"
"4569","Programming_languages_created_in_1974","53153884","Category","184","20200531021044"
"4570","1885_in_mathematics","53154916","Category","74","20170211123742"
"4571","1880s_in_mathematics","53154933","Category","82","20170211123710"
"4572","19th_century_in_mathematics","53154946","Category","83","20170211121749"
"4573","1937_in_mathematics","53155064","Category","74","20170211125149"
"4574","1930s_in_mathematics","53155072","Category","82","20170211125026"
"4575","20th_century_in_mathematics","53155078","Category","83","20170211124944"
"4576","1995_in_mathematics","53155142","Category","74","20170211130243"
"4577","1990s_in_mathematics","53155154","Category","82","20170211130202"
"4578","Icelandic_computer_scientists","53158880","Category","203","20180402010819"
"4579","Senegalese_statisticians","53160047","Category","255","20191008231240"
"4580","Senegalese_mathematicians","53160059","Category","341","20180403003703"
"4581","Algebraic_geometry_stubs","53194747","Category","213","20170215064617"
"4582","Macintosh_software","53245880","Category","309","20201120021150"
"4583","Wiki-related_conferences","53265317","Category","86","20170221205115"
"4584","Rearrangement_inequalities","53270676","Category","64","20190914045047"
"4585","Computer_companies_disestablished_in_2004","53310659","Category","273","20200531022016"
"4586","Kho-Kho","53319478","Category","209","20221022200031"
"4587","Individual_arms_and_armour","53353820","Category","88","20170301235816"
"4588","Individual_helmets","53353845","Category","123","20171028184207"
"4589","Individual_shields","53353961","Category","68","20170302002353"
"4590","Individual_suits_of_armour","53360995","Category","103","20180128172842"
"4591","Similarity_measures","53388271","Category","156","20210809080615"
"4592","Numerical_artefacts","53434588","Category","42","20170309190134"
"4593","10_(number)","53435408","Category","100","20201214064213"
"4594","Protogalaxies","53437019","Category","46","20170309231628"
"4595","SPARQL","53453002","Category","295","20210117090108"
"4596","Books_by_Giordano_Bruno","53493180","Category","125","20220627135853"
"4597","Lloyd_Shapley","53503194","Category","330","20220731194959"
"4598","Spanish_cryptographers","53504770","Category","233","20190710051811"
"4599","Opera_world_premieres_at_the_English_National_Opera","53520776","Category","174","20170318091101"
"4600","Annuities","53521709","Category","101","20211109002514"
"4601","Limits_of_computation","53527366","Category","102","20211005005429"
"4602","Soviet_geodesists","53533640","Category","379","20170607080442"
"4603","Simplicial_homology","53543701","Category","40","20220414071407"
"4604","Programming_languages_created_in_1956","53572402","Category","184","20200531020536"
"4605","Snap_Inc.","53572485","Category","444","20220609060156"
"4606","Classic_Mac_OS","53576457","Category","133","20210112062125"
"4607","Ibn_al-Haytham","53580758","Category","283","20221007201757"
"4608","Neuroscience_software","53599587","Category","57","20181201120317"
"4609","Computer_companies_disestablished_in_2010","53603187","Category","298","20200531022217"
"4610","5_(number)","53618155","Category","97","20201205212100"
"4611","6_(number)","53618157","Category","97","20201209001228"
"4612","7_(number)","53618158","Category","125","20201212203223"
"4613","8_(number)","53618161","Category","97","20201212212622"
"4614","9_(number)","53618164","Category","98","20201213084944"
"4615","Medical_triads","53619217","Category","46","20180104183249"
"4616","Computer_companies_disestablished_in_1988","53637063","Category","269","20200531021446"
"4617","Individual_rockets","53694787","Category","76","20201101094732"
"4618","Individual_space_vehicles","53721290","Category","67","20200918095436"
"4619","Applied_mathematicians","53747711","Category","69","20170411130135"
"4620","Centennial_anniversaries","53748904","Category","57","20220822014239"
"4621","Citizen_Watch","53765114","Category","475","20200316093647"
"4622","Chinese_demographers","53809064","Category","77","20170418071454"
"4623","LGBT_places","53810015","Category","51","20220427143944"
"4624","Cultural_depictions_of_Galileo_Galilei","53839539","Category","390","20191220211852"
"4625","Square_tilings","53874374","Category","234","20181210131537"
"4626","Society_for_Industrial_and_Applied_Mathematics","53881825","Category","529","20190124214457"
"4627","Triangular_tilings","53883491","Category","235","20181210131524"
"4628","Pentagonal_tilings","53883619","Category","237","20181210131547"
"4629","Hexagonal_tilings","53883687","Category","240","20181210131606"
"4630","Heptagonal_tilings","53883691","Category","240","20181210131617"
"4631","Octagonal_tilings","53883695","Category","246","20181210131638"
"4632","Programming_languages_created_in_2016","53901324","Category","184","20200531022610"
"4633","Time_in_science","53963718","Category","59","20180616225814"
"4634","Photogrammetry_software","53985679","Category","340","20200127004031"
"4635","Indian_group_theorists","54020934","Category","86","20190114060546"
"4636","P-adic_numbers","54027517","Category","75","20211106123523"
"4637","Feedback","54039168","Category","95","20211113024510"
"4638","Thermodynamics_databases","54050117","Category","174","20170515200048"
"4639","Works_about_time","54075998","Category","50","20170518121827"
"4640","Polynomial_functions","54117868","Category","111","20201222091159"
"4641","Institut_national_de_la_statistique_et_des_études_économiques","54162553","Category","180","20201105070108"
"4642","Electronic_calculators_by_company","54166983","Category","68","20190223104716"
"4643","Computer_companies_disestablished_in_2017","54188057","Category","298","20200531022644"
"4644","20th-century_Nigerian_mathematicians","54198757","Category","206","20200416131858"
"4645","20th-century_Azerbaijani_mathematicians","54198760","Category","315","20221028084043"
"4646","20th-century_Hungarian_mathematicians","54202699","Category","199","20210705060406"
"4647","20th-century_Ukrainian_mathematicians","54202706","Category","209","20200416131939"
"4648","20th-century_Mexican_mathematicians","54202708","Category","203","20200416131946"
"4649","20th-century_Iranian_mathematicians","54207518","Category","214","20220108114014"
"4650","20th-century_Swedish_mathematicians","54207523","Category","299","20210501220526"
"4651","20th-century_Turkish_mathematicians","54207535","Category","227","20221026103057"
"4652","20th-century_Belgian_mathematicians","54207543","Category","295","20200416132020"
"4653","20th-century_Canadian_mathematicians","54207553","Category","267","20200416132027"
"4654","20th-century_mathematicians_from_Georgia_(country)","54207559","Category","234","20200416132034"
"4655","20th-century_Spanish_mathematicians","54207565","Category","214","20210425212716"
"4656","20th-century_Swiss_mathematicians","54207576","Category","266","20210501221317"
"4657","20th-century_Egyptian_mathematicians","54207582","Category","206","20200416132054"
"4658","20th-century_Belarusian_mathematicians","54207592","Category","212","20220508203246"
"4659","20th-century_New_Zealand_mathematicians","54207593","Category","266","20200416132108"
"4660","20th-century_Romanian_mathematicians","54207609","Category","206","20200416132115"
"4661","20th-century_Argentine_mathematicians","54208008","Category","209","20200416132122"
"4662","20th-century_Chinese_mathematicians","54208138","Category","262","20200416132129"
"4663","20th-century_Filipino_mathematicians","54208146","Category","205","20210728104158"
"4664","20th-century_Israeli_mathematicians","54208159","Category","216","20200416132142"
"4665","20th-century_Austrian_mathematicians","54208164","Category","278","20210425215608"
"4666","20th-century_Slovenian_mathematicians","54208173","Category","222","20200416132156"
"4667","20th-century_Norwegian_mathematicians","54208197","Category","209","20200416132203"
"4668","20th-century_Czech_mathematicians","54208218","Category","197","20200416132209"
"4669","20th-century_Finnish_mathematicians","54208824","Category","216","20200416132216"
"4670","20th-century_Chilean_mathematicians","54208872","Category","216","20200416132223"
"4671","20th-century_Bosnia_and_Herzegovina_mathematicians","54208874","Category","270","20200416132230"
"4672","20th-century_Serbian_mathematicians","54208875","Category","216","20200416132237"
"4673","20th-century_Cuban_mathematicians","54208922","Category","210","20200416132244"
"4674","20th-century_Croatian_mathematicians","54209098","Category","219","20200416132251"
"4675","19th-century_Swedish_mathematicians","54209113","Category","267","20210501220526"
"4676","Bletchley_Park_women","54209412","Category","349","20210217072002"
"4677","20th-century_Irish_mathematicians","54209446","Category","210","20200416132304"
"4678","20th-century_Moldovan_mathematicians","54209481","Category","219","20200416132311"
"4679","20th-century_Armenian_mathematicians","54209489","Category","219","20200416132318"
"4680","20th-century_Bulgarian_mathematicians","54209508","Category","222","20200416132325"
"4681","20th-century_South_African_mathematicians","54209554","Category","290","20200416132332"
"4682","20th-century_Hong_Kong_mathematicians","54209574","Category","222","20200416132338"
"4683","Gottfried_Wilhelm_Leibniz_scholars","54260748","Category","135","20220309032206"
"4684","Percolation_theory","54267082","Category","132","20180520053136"
"4685","Ripping","54285607","Category","76","20170613075407"
"4686","21st-century_Canadian_mathematicians","54297601","Category","219","20200416164220"
"4687","21st-century_New_Zealand_mathematicians","54324276","Category","269","20200416164436"
"4688","21st-century_Australian_mathematicians","54329330","Category","275","20200416164531"
"4689","Computer-related_introductions_in_the_1980s","54400345","Category","228","20200531021235"
"4690","French_operations_researchers","54404260","Category","50","20170627112732"
"4691","Computational_physicists","54408496","Category","161","20170627222559"
"4692","Fellows_of_the_International_Federation_of_Automatic_Control","54465526","Category","185","20170704210011"
"4693","Songs_about_Albert_Einstein","54500665","Category","195","20220710140735"
"4694","Wikipedia_categories_named_after_works_of_art","54593299","Category","213","20170719001838"
"4695","Solved_games","54606998","Category","176","20220222122348"
"4696","Partially_solved_games","54607001","Category","239","20210507053424"
"4697","Speech_processing_researchers","54618704","Category","180","20200427133806"
"4698","Computational_linguistics_stubs","54626063","Category","240","20220720015052"
"4699","Jacobi_elliptic_functions","54726392","Category","127","20201229223736"
"4700","Inverse_Jacobi_elliptic_functions","54777738","Category","159","20200305103014"
"4701","Inverse_lemniscate_functions","54780703","Category","115","20201229223722"
"4702","Cultural_depictions_of_Alan_Turing","54798635","Category","376","20191214104103"
"4703","Binary_relations","54799996","Category","108","20180831230930"
"4704","Symmetric_relations","54800035","Category","84","20170808033336"
"4705","Reflexive_relations","54800054","Category","62","20170808033215"
"4706","Transitive_relations","54800078","Category","62","20170808033414"
"4707","Norwegian_cryptographers","54853842","Category","42","20170811161413"
"4708","Opera_world_premieres_at_Seattle_Opera","54857235","Category","60","20180313225708"
"4709","Computer-related_introductions_in_the_1970s","54867029","Category","227","20200601084408"
"4710","Computer-related_introductions_in_the_1990s","54868629","Category","242","20221012172222"
"4711","Computer-related_introductions_in_the_20th_century","54868667","Category","157","20200531020045"
"4712","Computer-related_introductions_in_the_1930s","54868836","Category","227","20200601084343"
"4713","Computer-related_introductions_in_the_1960s","54869571","Category","227","20200601084401"
"4714","Computer-related_introductions_in_the_1950s","54869634","Category","228","20200601084352"
"4715","Computer-related_introductions_in_the_1940s","54869697","Category","228","20200601084329"
"4716","Adaptations_of_works_by_Lewis_Carroll","54955318","Category","103","20170819004627"
"4717","Soviet_cyberneticists","54974025","Category","74","20170821081649"
"4718","Ghanaian_computer_scientists","54982978","Category","47","20170822071158"
"4719","Existential_risk_from_artificial_general_intelligence","55050385","Category","211","20200121195205"
"4720","Technology_hazards","55050397","Category","114","20220930170726"
"4721","Energy_industry","55059077","Category","78","20210210015736"
"4722","Computer-related_introductions_in_the_2000s","55089978","Category","297","20200601084451"
"4723","Computer-related_introductions_in_the_21st_century","55089983","Category","157","20200531020111"
"4724","Archaeological_artefact_groups","55113695","Category","59","20210105024750"
"4725","Computer-related_introductions_in_the_2010s","55126093","Category","227","20200601084511"
"4726","Computer-related_introductions_in_1933","55126147","Category","247","20200909000438"
"4727","Computer-related_introductions_in_1929","55126197","Category","247","20200909000430"
"4728","Computer-related_introductions_in_1924","55126235","Category","247","20200909000419"
"4729","Computer-related_introductions_in_1918","55126267","Category","247","20200909000258"
"4730","Computer-related_introductions_in_1906","55126300","Category","247","20200909000243"
"4731","Computer-related_introductions_in_1837","55135073","Category","201","20200908235522"
"4732","Computer-related_introductions_in_1890","55135846","Category","247","20200908235621"
"4733","Computer_companies_disestablished_in_1998","55139398","Category","298","20200531021806"
"4734","Individual_mecha","55150943","Category","255","20220430213530"
"4735","American_mathematicians_by_century","55203076","Category","266","20180207075909"
"4736","Mathematicians_from_Alabama","55203198","Category","160","20200504202905"
"4737","American_mathematicians_by_state","55203199","Category","205","20201223070120"
"4738","Mathematicians_from_Alaska","55203200","Category","151","20200504203706"
"4739","Mathematicians_from_Arizona","55203201","Category","154","20220413022031"
"4740","Mathematicians_from_Arkansas","55203202","Category","162","20200504210836"
"4741","Mathematicians_from_California","55203203","Category","157","20211117150207"
"4742","Mathematicians_from_Colorado","55203204","Category","142","20170911034415"
"4743","Mathematicians_from_Connecticut","55203206","Category","151","20170911034425"
"4744","Mathematicians_from_Delaware","55203208","Category","133","20190603024438"
"4745","Mathematicians_from_Florida","55203210","Category","139","20170911034440"
"4746","Mathematicians_from_Georgia_(U.S._state)","55203212","Category","165","20170911034502"
"4747","Mathematicians_from_Hawaii","55203214","Category","136","20170911034508"
"4748","Mathematicians_from_Idaho","55203215","Category","127","20190709155722"
"4749","Mathematicians_from_Illinois","55203218","Category","142","20170911034520"
"4750","Mathematicians_from_Indiana","55203220","Category","139","20170911034526"
"4751","Mathematicians_from_Iowa","55203221","Category","130","20170911034532"
"4752","Mathematicians_from_Kansas","55203222","Category","136","20170911034537"
"4753","Mathematicians_from_Kentucky","55203224","Category","147","20191010002152"
"4754","Mathematicians_from_Louisiana","55203226","Category","149","20191009201310"
"4755","Mathematicians_from_Maine","55203227","Category","126","20190710020417"
"4756","Mathematicians_from_Maryland","55203229","Category","142","20170911034603"
"4757","Mathematicians_from_Massachusetts","55203232","Category","157","20191102013111"
"4758","Mathematicians_from_Michigan","55203233","Category","157","20200504201314"
"4759","Mathematicians_from_Minnesota","55203234","Category","149","20191110234917"
"4760","Mathematicians_from_Mississippi","55203235","Category","151","20170911034630"
"4761","Mathematicians_from_Missouri","55203237","Category","147","20191102025109"
"4762","Mathematicians_from_Montana","55203238","Category","130","20190710023028"
"4763","Mathematicians_from_Nebraska","55203239","Category","132","20190805205147"
"4764","Mathematicians_from_Nevada","55203240","Category","143","20191009230217"
"4765","Mathematicians_from_New_Hampshire","55203241","Category","143","20190709223249"
"4766","Mathematicians_from_New_Jersey","55203242","Category","148","20170911034729"
"4767","Mathematicians_from_New_Mexico","55203243","Category","136","20190725145430"
"4768","Mathematicians_from_New_York_(state)","55203246","Category","172","20210130034907"
"4769","Mathematicians_from_North_Carolina","55203247","Category","159","20191009195202"
"4770","Mathematicians_from_North_Dakota","55203251","Category","140","20190710052811"
"4771","Mathematicians_from_Ohio","55203252","Category","130","20170911034805"
"4772","Mathematicians_from_Oklahoma","55203254","Category","142","20170911034812"
"4773","Mathematicians_from_Oregon","55203255","Category","136","20170911034825"
"4774","Mathematicians_from_Pennsylvania","55203256","Category","317","20221027065500"
"4775","Mathematicians_from_Rhode_Island","55203257","Category","154","20170911034839"
"4776","Mathematicians_from_South_Carolina","55203258","Category","159","20191009190011"
"4777","Mathematicians_from_South_Dakota","55203259","Category","140","20190710052739"
"4778","Mathematicians_from_Tennessee","55203260","Category","149","20191009224650"
"4779","Mathematicians_from_Texas","55203262","Category","133","20170911034935"
"4780","Mathematicians_from_Utah","55203263","Category","130","20170911034940"
"4781","Mathematicians_from_Vermont","55203264","Category","130","20190731080242"
"4782","Mathematicians_from_Virginia","55203265","Category","142","20170911034951"
"4783","Mathematicians_from_Washington_(state)","55203267","Category","159","20191010050407"
"4784","Mathematicians_from_West_Virginia","55203268","Category","155","20220126093748"
"4785","Mathematicians_from_Wisconsin","55203269","Category","135","20190709145315"
"4786","Mathematicians_from_Wyoming","55203270","Category","130","20190731093611"
"4787","Mathematicians_from_Washington,_D.C.","55203275","Category","218","20220528151331"
"4788","Computer-related_introductions_in_1842","55216209","Category","202","20220627232231"
"4789","Robotic_animals","55224897","Category","223","20220430213356"
"4790","Computer-related_introductions_in_the_19th_century","55227792","Category","157","20200531020018"
"4791","Biographical_films_about_mathematicians","55347838","Category","100","20220124161137"
"4792","Automated_reasoning","55378197","Category","112","20200812212651"
"4793","I/O_scheduling","55393009","Category","90","20201114152911"
"4794","Computer_companies_disestablished_in_1956","55466494","Category","269","20200531020532"
"4795","Digital_collectible_card_games","55476740","Category","150","20220427072237"
"4796","History_of_energy","55521570","Category","111","20201211112707"
"4797","Energy_education","55537452","Category","63","20191127010148"
"4798","Bolshaya_Koltsevaya_line","55573444","Category","109","20180401174820"
"4799","Quotient_objects","55579157","Category","67","20171020035453"
"4800","Individual_pieces_of_furniture","55660233","Category","124","20190209155534"
"4801","Solo_piano_jazz_albums","55678339","Category","232","20210528015202"
"4802","Fellows_of_the_Association_for_Women_in_Mathematics","55732149","Category","885","20191110201742"
"4803","Go_(game)_by_country","55733526","Category","174","20211115171246"
"4804","Complex_distributions","55757373","Category","132","20211103054859"
"4805","Shogi_software","55797474","Category","73","20180227224101"
"4806","Computer_shogi","55797479","Category","90","20180227224308"
"4807","Cubic_irrational_numbers","55799589","Category","79","20200405153200"
"4808","Cultural_depictions_of_René_Descartes","55822222","Category","290","20191208005917"
"4809","Streaming_algorithms","55840145","Category","114","20220103213831"
"4810","Demographics_organizations","55845106","Category","134","20180714142713"
"4811","Argentine_statisticians","55859428","Category","187","20191008231134"
"4812","Signal_processing_conferences","55964407","Category","242","20171204095625"
"4813","National_cyber_security_centres","56032587","Category","250","20171212165117"
"4814","Italian_actuaries","56041450","Category","310","20191008231225"
"4815","Computer_companies_disestablished_in_1992","56041578","Category","364","20200531021624"
"4816","First_appearances_of_taxa","56041622","Category","165","20220510164251"
"4817","First_appearances_of_genera","56041626","Category","38","20171213161148"
"4818","First_appearances_of_species","56041636","Category","109","20171231183019"
"4819","Computer-related_introductions_in_2018","56049080","Category","277","20200531022718"
"4820","Computer-related_introductions_in_1887","56050931","Category","201","20200908235608"
"4821","Recipients_of_the_ACM_Prize_in_Computing","56066837","Category","171","20181231213258"
"4822","Jamaican_statisticians","56082811","Category","255","20191008231227"
"4823","Social_computing_researchers","56084000","Category","110","20200716012143"
"4824","Go_(game)_software","56099076","Category","418","20220330181916"
"4825","Computer_companies_disestablished_in_2018","56116161","Category","513","20200531022716"
"4826","Kenyan_computer_scientists","56120402","Category","115","20171223184842"
"4827","Chinese_cryptographers","56126687","Category","138","20190710051830"
"4828","Video_games_containing_loot_boxes","56146473","Category","479","20171228143317"
"4829","Programming_languages_created_in_2017","56169516","Category","184","20200531022648"
